ni_in,fe_in,cao_in,al2o3_in,s_m,bc,mc_kilnfeed,fc_coal,gcv_coal,fc_lcv,gcv_lcv,current_pry,current_sec1,current_sec2,current_sec3,load,realisasi_beban,rpm,kg_tco,charge_kiln,tdo,pry_p,sec_p,pry_v,sec_v,total_coal,total_fuel,reductor_consume,t_tic162,t_tic163,metal_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
1.76,18.93,0.62,2.61,2.499653,0.412333,26.21,41.73,6343.88,40.42,5340.79,21.07,20.2,19.9,20.9,29.3,29.007,0.98199,43.06,106.82,78.822478,738.5,161.8,130.4,490.8,4600.0,4600.0,4.374,957.306946,791.243469,1472.0,15.68,1.37,0.20999999999999985,82.42,0.52,0.04,5.77,597.427917,-3.663494,0.0
1.76,18.93,0.62,2.61,2.499653,0.412333,24.46,41.73,6343.88,40.42,5340.79,21.07,16.6,21.4,22.6,26.9,26.631,0.9774,42.66,107.83,81.454782,663.7,258.0,122.0,489.5,4600.0,4600.0,5.248,955.072449,798.391052,1472.0,15.68,1.37,0.20999999999999985,82.42,0.52,0.04,5.77,579.455505,-4.429372,0.0
1.76,18.93,0.62,2.61,2.499653,0.412333,24.46,41.73,6343.88,40.42,5340.79,21.07,20.0,18.4,21.1,29.1,28.809,0.96633,39.64,111.01,83.856954,490.8,165.8,106.0,491.0,4400.0,4400.0,5.269,917.813171,801.98114,1472.0,15.68,1.37,0.20999999999999985,82.42,0.52,0.04,5.77,591.496887,-4.164018,0.0
1.7,14.4,0.82,2.05,2.063879625,0.528703,21.0,41.73,6343.88,40.42,5340.79,20.045,19.5,20.0,19.1,23.050000000000004,22.522500000000008,0.5547656250000002,57.684999999999995,64.16875,49.68274637499999,54.1,58.6,53.49999999999999,303.0,3000.0,3000.0,3.355,823.8464497500001,682.353638,1472.0,15.3,1.5,0.20999999999999985,82.69,0.5,0.04,5.45,699.79187,-2.39834,0.0
1.7,14.4,0.82,2.05,2.063879625,0.528703,21.0,41.73,6343.88,40.42,5340.79,20.045,20.2,19.5,18.5,23.050000000000004,22.522500000000008,0.765315,47.5,73.69,58.2151,399.0,137.9,94.5,453.8,3500.0,3500.0,4.981,863.984985,764.864563,1472.0,15.3,1.5,0.20999999999999985,82.69,0.5,0.04,5.45,746.4729,-3.149449,0.0
1.7,14.4,0.82,2.05,2.063879625,0.528703,21.0,41.73,6343.88,40.42,5340.79,20.045,19.2,19.4,17.3,23.050000000000004,22.522500000000008,1.002375,42.11,109.24,86.2996,435.0,163.9,100.2,495.3,4600.0,4600.0,6.091,998.248352,809.903503,1472.0,15.3,1.5,0.20999999999999985,82.69,0.5,0.04,5.45,684.379944,-2.969048,0.0
1.7,14.4,0.82,2.05,2.063879625,0.528703,23.9,41.73,6343.88,40.42,5340.79,20.045,19.3,20.0,18.7,23.050000000000004,22.522500000000008,0.99549,36.39,120.92,92.02012,431.7,167.4,100.1,496.8,4400.0,4400.0,6.143,957.159485,799.664856,1472.0,15.3,1.5,0.20999999999999985,82.69,0.5,0.04,5.45,690.081238,-3.555876,0.0
1.94,17.43,0.59,2.36,2.240193,0.457743,23.9,41.73,6343.88,40.42,5340.79,20.045,21.4,20.8,21.5,23.050000000000004,22.522500000000008,0.998055,37.54,119.86,91.21346,428.6,166.2,99.8,495.6,4500.0,4500.0,6.646,938.594604,778.955933,1472.0,15.3,1.5,0.20999999999999985,82.69,0.5,0.04,5.33,653.96814,-3.082786,0.0
1.94,17.43,0.59,2.36,2.240193,0.457743,23.9,41.73,6343.88,40.42,5340.79,21.07,20.7,21.1,20.7,30.75,30.4425,1.00251,37.88,118.81,90.41441,436.7,158.9,99.9,496.9,4500.0,4500.0,6.007,974.322449,778.826965,1472.0,15.3,1.5,0.20999999999999985,82.69,0.5,0.04,5.33,642.052673,-2.576931,0.0
1.94,17.43,0.59,2.36,2.240193,0.457743,23.9,41.73,6343.88,40.42,5340.79,21.07,19.6,21.0,19.1,29.4,29.106,0.999,37.0,121.63,92.56043,620.0,184.5,118.5,525.5,4500.0,4500.0,6.879,970.261963,761.362366,1472.0,15.21,1.27,0.20999999999999985,83.03,0.48,0.04,5.33,662.107727,-3.478654,0.0
1.7,17.3,0.71,2.43,2.200122,0.468541,21.8,41.73,6343.88,40.42,5340.79,21.5,21.4,20.0,22.6,30.6,30.294,0.99711,41.38,120.84,94.49688,743.2,172.8,130.6,522.7,5000.0,5000.0,6.938,959.296509,754.478943,1472.0,15.21,1.27,0.20999999999999985,83.03,0.48,0.04,5.33,646.401367,-3.259155,0.0
1.7,17.3,0.71,2.43,2.200122,0.468541,21.8,41.73,6343.88,40.42,5340.79,21.5,21.4,21.2,19.6,34.4,34.056,0.99981,42.86,118.98,93.04236,755.7,177.3,130.8,523.2,5100.0,5100.0,6.805,957.063843,814.37439,1472.0,15.21,1.27,0.20999999999999985,83.03,0.48,0.04,5.33,633.926697,-3.613137,0.0
1.7,17.35,0.7,2.19,2.214769,0.465407,21.8,41.73,6343.88,40.42,5340.79,21.5,21.0,21.9,20.5,23.050000000000004,22.522500000000008,0.999405,43.45,119.69,93.59758,735.3,189.1,120.6,530.8,5200.0,5200.0,6.934,998.858643,817.309753,1472.0,15.21,1.27,0.20999999999999985,83.03,0.48,0.04,5.48,649.427551,-3.348384,0.0
1.7,17.35,0.7,2.19,2.214769,0.465407,21.8,41.73,6343.88,40.42,5340.79,21.5,19.4,20.8,19.9,34.8,34.452,0.99927,35.79,120.13,93.94166,615.9,189.6,119.3,534.6,4300.0,4300.0,7.08,926.845459,813.788147,1472.0,15.21,1.27,0.20999999999999985,83.03,0.48,0.04,5.48,705.705627,-3.121174,0.0
1.7,17.35,0.7,2.19,2.214769,0.465407,19.71,41.73,6343.88,40.42,5340.79,21.5,20.5,18.1,18.2,33.7,33.7,0.883035,36.79,106.0,85.1074,383.8,180.2,94.9,525.6,3900.0,3900.0,5.757,862.462463,742.103455,1472.0,15.21,1.27,0.20999999999999985,83.03,0.48,0.04,5.48,713.922729,-1.115978375,0.0
1.7,17.35,0.7,2.19,2.214769,0.465407,19.71,41.73,6343.88,40.42,5340.79,21.5,22.2,22.0,18.5,34.1,33.8954,1.00575,46.19,116.91,93.867039,725.8,184.3,130.4,526.3,5400.0,5400.0,7.139,961.765808,793.584595,1472.0,15.21,1.27,0.20999999999999985,83.03,0.48,0.04,5.48,681.342468,-3.270463,0.0
1.7,17.35,0.7,2.19,2.214769,0.465407,19.71,41.73,6343.88,40.42,5340.79,21.5,21.2,20.6,19.8,34.4,34.056,1.01061,43.69,116.73,93.722517,726.3,189.5,129.9,527.4,5100.0,5100.0,6.775,1000.362244,807.780212,1472.0,15.21,1.27,0.20999999999999985,83.03,0.48,0.04,5.12,628.638367,-2.645396,0.0
1.7,17.35,0.7,2.19,2.214769,0.465407,19.71,41.73,6343.88,40.42,5340.79,21.5,22.1,20.3,21.5,35.4,35.046,1.011555,45.1,115.29,92.566341,724.0,191.4,130.4,529.8,5200.0,5200.0,4.982,990.729919,799.740173,1472.0,14.91,1.54,0.20999999999999985,83.05,0.49,0.04,5.12,677.64502,-2.229708,0.18
1.7,17.35,0.7,2.19,2.214769,0.465407,23.33,41.73,6343.88,40.42,5340.79,21.5,20.4,21.6,20.3,33.81,33.4719,1.00683,47.44,109.62,84.045654,693.2,188.6,125.6,523.4,5200.0,5200.0,6.088,997.106384,780.484558,1472.0,14.91,1.54,0.20999999999999985,83.05,0.49,0.04,5.12,642.808838,-4.172436,0.18
1.67,15.85,0.85,2.19,2.256276,0.458917,23.33,41.73,6343.88,40.42,5340.79,21.5,21.7,20.2,25.3,33.4,33.066,1.010205,41.8,119.63,91.720321,575.8,197.9,114.7,540.9,5000.0,5000.0,6.466001,994.900818,831.709412,1472.0,14.91,1.54,0.20999999999999985,83.05,0.49,0.04,5.12,636.28833,-2.61363,0.18
1.67,15.85,0.85,2.19,2.256276,0.458917,23.33,41.73,6343.88,40.42,5340.79,21.5,21.3,21.4,21.9,34.2,33.858,1.035315,35.39,118.67,90.984289,448.9,163.4,101.9,501.4,4200.0,4200.0,6.135,953.324463,819.523804,1472.0,14.91,1.54,0.20999999999999985,83.05,0.49,0.04,4.84,652.075989,-2.576916,0.18
1.72,17.96,0.68,2.5,2.36071,0.43712,24.31,37.13,6019.32,41.19,5607.39,22.47,22.1,18.6,21.1,37.1,36.729,0.88209,37.7,92.83,70.263027,473.1,102.4,104.0,410.6,3500.0,3500.0,2.391,990.819763,812.469238,1472.0,14.93,1.51,0.20999999999999985,83.14,0.41,0.04,5.46,700.36377,-3.534461,0.34
1.72,17.96,0.68,2.5,2.36071,0.43712,23.29,37.13,6019.32,41.19,5607.39,22.47,21.7,21.5,20.7,38.8,38.412,0.881145,40.13,102.16,78.366936,745.4,129.2,130.4,457.4,4100.0,4100.0,2.381,969.788025,669.444763,1472.0,14.93,1.51,0.20999999999999985,83.14,0.41,0.04,5.46,744.54541,-4.387443,0.34
1.74,18.08,0.68,2.52,2.356066,0.437955,23.29,37.13,6019.32,41.19,5607.39,22.47,22.3,22.8,23.9,37.5,37.125,0.87696,44.95,102.34,78.505014,742.2,145.8,130.6,487.4,4600.0,4600.0,2.386,946.604675,666.291443,1472.0,14.93,1.51,0.20999999999999985,83.14,0.41,0.04,5.46,779.4689020000001,-2.717242,0.34
1.74,18.08,0.68,2.52,2.356066,0.437955,23.29,37.13,6019.32,41.19,5607.39,22.47,16.500000000000004,17.7,18.6,37.82,37.82,0.968355,47.94,100.13,76.809723,747.1,166.3,130.8,513.7,4800.0,4800.0,2.813,1038.373047,803.794861,1472.0,14.75,1.61,0.20999999999999985,83.17,0.47,0.05,6.12,690.842041,-3.770404,0.34
1.74,18.08,0.68,2.52,2.356066,0.437955,23.29,37.13,6019.32,41.19,5607.39,22.47,23.3,22.1,20.7,37.08,36.7092,0.97092,43.68,109.89,84.296619,737.8,173.5,131.1,526.4,4800.0,4800.0,2.62,1005.396118,789.507324,1472.0,14.75,1.61,0.20999999999999985,83.17,0.47,0.05,6.12,701.793945,-3.248338,0.0
1.8,19.53,0.6,2.71,2.46143,0.41859,22.74,37.13,6019.32,41.19,5607.39,22.47,23.6,21.4,24.2,41.1,40.689,0.97065,45.46,112.19,86.677994,734.5,194.2,130.7,529.6,5100.0,5100.0,2.433,1028.825684,812.628784,1472.0,14.75,1.61,0.20999999999999985,83.17,0.47,0.05,6.12,703.797058,-3.422112,0.0
1.8,19.53,0.6,2.71,2.46143,0.41859,22.74,37.13,6019.32,41.19,5607.39,22.47,21.0,23.2,23.8,34.5,34.155,0.970245,44.08,111.16,85.882216,639.1,195.7,121.3,529.1,4900.0,4900.0,2.39,1038.547363,822.176941,1472.0,14.75,1.61,0.20999999999999985,83.17,0.47,0.05,6.12,671.768799,-2.853579,0.0
1.8,19.53,0.6,2.71,2.46143,0.41859,22.74,37.13,6019.32,41.19,5607.39,22.47,21.6,21.7,19.5,32.7,32.7,0.96471,40.79,110.32,85.233232,571.7,193.0,114.9,530.2,4500.0,4500.0,2.379,1026.480591,821.578552,1472.0,14.75,1.61,0.20999999999999985,83.17,0.47,0.04,5.63,684.000122,-3.310029,0.0
1.8,19.52,0.6,2.67,2.457831,0.419221,22.74,37.13,6019.32,41.19,5607.39,22.47,22.0,19.1,22.5,36.9,36.9,0.96768,40.68,110.61,85.457286,575.3,188.8,115.0,531.7,4500.0,4500.0,2.392,1018.653259,819.446533,1472.0,14.75,1.61,0.20999999999999985,83.17,0.47,0.04,5.63,624.484802,-4.532289,0.0
1.8,19.52,0.6,2.67,2.457831,0.419221,26.8,37.13,6019.32,41.19,5607.39,22.47,21.4,23.9,22.0,36.4,36.036,0.974295,40.55,110.97,81.23004,572.9,182.4,115.2,530.0,4500.0,4500.0,2.417,975.081726,821.393372,1472.0,14.75,1.61,0.20999999999999985,83.17,0.47,0.04,5.63,592.155762,-4.17001,0.0
1.8,19.52,0.6,2.67,2.457831,0.419221,26.8,37.13,6019.32,41.19,5607.39,22.47,22.0,22.7,25.9,32.7,32.373,0.970785,40.88,110.07,80.57124,575.3,214.8,114.9,557.0,4500.0,4500.0,2.412,866.096191,741.213684,1472.0,14.75,1.61,0.20999999999999985,83.17,0.47,0.04,5.63,590.273376,-1.317697,0.0
1.8,19.52,0.6,2.67,2.457831,0.419221,26.8,37.13,6019.32,41.19,5607.39,22.47,21.8,21.4,16.25,39.2,38.808,0.97119,42.02,107.08,78.38256,566.9,209.0,114.8,558.0,4500.0,4500.0,2.564,974.709045,761.386536,1460.0,14.72,1.47,0.20999999999999985,83.4,0.4,0.04,5.63,592.532227,-1.411177,0.0
1.8,19.52,0.6,2.67,2.457831,0.419221,26.8,37.13,6019.32,41.19,5607.39,22.47,22.2,22.1,21.3,37.9,37.521,0.96633,43.22,104.11,76.20852,594.5,208.4,114.8,556.1,4500.0,4500.0,2.388,944.608459,760.44635,1460.0,14.72,1.47,0.20999999999999985,83.4,0.4,0.04,4.99,594.038391,-2.362528,0.0
1.66,16.12,0.78,2.23,2.265389,0.455707,22.85,37.13,6019.32,41.19,5607.39,22.47,22.0,22.8,24.1,36.1,35.739,0.97065,44.55,107.75,83.129125,574.2,211.1,114.8,557.1,4800.0,4800.0,2.357,1019.904785,839.150757,1460.0,14.72,1.47,0.20999999999999985,83.4,0.4,0.04,4.99,590.555725,-2.741905,0.0
1.66,16.12,0.78,2.23,2.265389,0.455707,22.85,37.13,6019.32,41.19,5607.39,22.47,23.6,25.0,20.5,34.9,34.551,0.97011,40.76,107.96,83.29114,541.5,180.7,110.7,526.6,4400.0,4400.0,1.45,1023.822327,838.888123,1460.0,14.72,1.47,0.20999999999999985,83.4,0.4,0.04,4.99,604.304138,-3.679596,0.0
1.66,16.12,0.78,2.23,2.265389,0.455707,22.85,37.13,6019.32,41.19,5607.39,22.47,19.5,19.3,19.0,33.5,33.5,0.960795,36.91,108.38,83.61517,507.1,170.5,106.5,513.1,4000.0,4000.0,2.428,922.738708,758.501709,1460.0,14.72,1.47,0.20999999999999985,83.4,0.4,0.04,4.99,602.325684,-3.566148,0.0
1.66,16.12,0.78,2.23,2.265389,0.455707,22.85,37.13,6019.32,41.19,5607.39,22.47,20.7,20.8,22.8,38.5,38.5,0.96039,41.31,108.92,84.03178,501.8,187.4,106.6,511.3,4500.0,4500.0,2.367,1012.48407,853.180359,1472.0,14.61,1.45,0.20999999999999985,83.51,0.42,0.04,4.57,583.405212,-1.788437,0.0
1.69,16.68,0.86,2.37,2.402655,0.432367,22.68,37.13,6019.32,41.19,5607.39,22.47,20.8,23.0,21.8,34.3,33.957,0.693495,57.684999999999995,64.16875,49.68274637499999,209.7,108.0,67.4,406.8,2700.0,2700.0,1.783,899.157166,742.150635,1472.0,14.61,1.45,0.20999999999999985,83.51,0.42,0.04,4.57,690.651855,-5.092838,0.0
1.69,16.68,0.86,2.37,2.402655,0.432367,22.68,37.13,6019.32,41.19,5607.39,22.47,22.3,23.5,23.5,38.0,37.62,0.962685,39.76,105.63,81.673116,439.5,168.7,99.4,502.9,4200.0,4200.0,2.384,919.560059,713.310852,1472.0,14.61,1.45,0.20999999999999985,83.51,0.42,0.04,4.57,698.552979,-3.627523,0.0
1.69,16.68,0.86,2.37,2.402655,0.432367,22.68,37.13,6019.32,41.19,5607.39,22.47,21.5,22.6,22.6,37.8,37.8,0.933795,41.37,113.62,87.850984,533.8,186.4,109.8,524.4,4700.0,4700.0,2.405,1014.128601,793.047058,1472.0,14.61,1.45,0.20999999999999985,83.51,0.42,0.04,4.56,720.623169,-2.183982,0.0
1.69,16.68,0.86,2.37,2.402655,0.432367,19.81,37.13,6019.32,41.19,5607.39,22.47,21.7,20.6,21.4,37.3,36.927,0.960525,35.88,114.28,91.641132,530.5,181.7,109.6,524.6,4100.0,4100.0,2.727,951.92981,810.456726,1472.0,14.61,1.45,0.20999999999999985,83.51,0.42,0.04,4.56,661.729004,-2.788906,0.0
1.71,16.46,0.85,2.19,2.295613,0.452427,19.81,37.13,6019.32,41.19,5607.39,22.47,21.3,22.0,19.8,36.3,36.3,0.958095,32.87,118.64,95.137416,526.2,177.7,109.6,524.3,3900.0,3900.0,2.724,960.772278,831.336487,1472.0,14.62,1.49,0.20999999999999985,83.46,0.42,0.04,4.56,649.805908,-2.202393,0.0
1.71,16.46,0.85,2.19,2.295613,0.452427,19.81,37.13,6019.32,41.19,5607.39,22.47,20.4,21.8,18.6,37.9,37.521,1.01169,31.94,122.1,97.91199,573.2,172.7,112.9,519.7,3900.0,3900.0,1.044,947.760437,752.303528,1463.0,14.52,1.49,0.20999999999999985,83.55,0.43,0.04,4.56,640.445984,-2.405503,0.0
1.85,17.83,0.93,3.09,2.30286,0.450421,23.23,41.62,5920.84,41.62,5920.84,22.47,22.4,21.0,21.4,34.7,34.353,0.91341,45.05,110.99,85.207023,626.9,175.4,117.0,524.3,5000.0,5000.0,4.431,887.312378,716.545715,1401.0,13.83,2.03,0.92,82.82,0.4,0.05,6.9,703.415466,-3.672085,0.0
1.85,17.83,0.93,3.09,2.30286,0.450421,23.23,41.62,5920.84,41.62,5920.84,22.47,22.8,18.5,23.5,37.7,37.323,0.909225,44.23,110.78,85.045806,606.3,182.0,117.9,523.4,4900.0,4900.0,4.426,892.745239,734.571594,1401.0,13.83,2.03,0.92,82.82,0.4,0.05,6.9,676.791809,-2.861859,0.0
1.85,17.83,0.93,3.09,2.30286,0.450421,23.23,41.62,5920.84,41.62,5920.84,22.47,20.4,17.2,19.6,35.2,35.2,0.911115,44.98,111.15,85.329855,602.7,178.6,117.8,523.9,5000.0,5000.0,4.484,918.379639,756.648071,1401.0,13.83,2.03,0.92,82.82,0.4,0.05,6.9,637.799988,-4.04228,0.0
1.85,17.83,0.93,3.09,2.30286,0.450421,25.59,41.62,5920.84,41.62,5920.84,22.47,16.500000000000004,17.5,18.9,36.1,36.1,0.940815,45.14,112.98,84.068418,648.2,216.6,121.6,569.2,5100.0,5100.0,4.466,915.467346,785.642151,1401.0,13.83,2.03,0.92,82.82,0.4,0.05,6.9,613.918762,-3.840361,0.0
1.87,17.93,0.93,3.2,2.306831,0.449619,25.59,41.62,5920.84,41.62,5920.84,22.47,18.1,22.7,20.6,36.3,36.3,0.94041,44.99,111.13,82.691833,580.6,222.6,115.8,572.2,5000.0,5000.0,4.793,917.472351,774.319092,1401.0,13.83,2.03,0.92,82.82,0.4,0.05,6.9,616.747986,-4.013016,0.0
1.87,17.93,0.93,3.2,2.306831,0.449619,25.59,41.62,5920.84,41.62,5920.84,22.47,23.3,24.7,23.2,37.7,37.323,1.0125,40.01,117.46,87.401986,630.2,203.2,120.3,556.4,4700.0,4700.0,4.922,880.433044,767.314941,1401.0,13.83,2.03,0.92,82.82,0.4,0.05,6.9,618.823242,-3.656583,0.0
1.87,17.93,0.93,3.2,2.306831,0.449619,25.59,41.62,5920.84,41.62,5920.84,22.47,19.5,20.6,19.0,37.5,37.5,1.009125,41.49,118.11,87.885651,681.1,217.2,124.3,569.9,4900.0,4900.0,4.714,893.954895,764.58313,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,6.9,598.087097,-3.475422,0.0
1.87,17.93,0.93,3.2,2.306831,0.449619,23.97,41.62,5920.84,41.62,5920.84,22.47,20.9,23.0,18.7,36.8,36.432,1.0098,42.43,120.2,91.38806,668.1,218.9,120.8,572.5,5100.0,5100.0,4.837,897.270081,767.318665,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,6.9,621.276306,-2.944981,0.0
1.84,17.55,0.94,2.96,2.251864,0.459953,23.97,41.62,5920.84,41.62,5920.84,20.045,16.500000000000004,16.700000000000003,17.8,23.050000000000004,22.522500000000008,0.5547656250000002,46.05,104.23,79.246069,479.8,146.2,104.1,479.8,4800.0,4800.0,2.238,970.302368,801.198975,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,6.9,661.350342,-2.869922,0.0
1.84,17.55,0.94,2.96,2.251864,0.459953,23.97,41.62,5920.84,41.62,5920.84,22.47,22.9,21.6,20.8,32.7,32.373,0.5547656250000002,57.684999999999995,64.16875,49.68274637499999,475.8,139.4,104.1,475.0,3600.0,3600.0,2.373,967.148987,817.329041,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,6.9,662.297058,-3.751332,0.0
1.84,17.55,0.94,2.96,2.251864,0.459953,23.97,41.62,5920.84,41.62,5920.84,22.47,21.6,22.5,21.4,37.6,37.224,0.708885,46.64,77.18,58.679954,477.2,136.0,103.8,470.2,3600.0,3600.0,3.29,943.682129,804.515137,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,7.04,638.650452,-2.957989,0.0
1.84,17.55,0.94,2.96,2.251864,0.459953,24.2,41.62,5920.84,41.62,5920.84,22.47,21.1,21.8,17.7,35.5,35.145,0.785835,43.9,84.28,63.88424,477.0,134.0,104.5,470.5,3700.0,3700.0,3.755,984.690125,810.684814,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,7.04,622.786011,-2.594196,0.0
1.84,17.5,0.94,2.9,2.251994,0.459902,24.2,41.62,5920.84,41.62,5920.84,22.47,24.7,21.4,22.2,33.9,33.561,0.881685,37.7,92.84,70.37272,470.1,132.4,104.4,460.1,3500.0,3500.0,4.644,946.339417,794.836487,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,7.04,621.181946,-4.559176,0.0
1.84,17.5,0.94,2.9,2.251994,0.459902,24.2,41.62,5920.84,41.62,5920.84,22.47,22.1,24.4,19.8,36.2,35.838,0.982125,30.66,107.64,81.59112,466.8,130.3,104.3,457.9,3300.0,3300.0,4.643,876.331543,747.681702,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,7.14,627.222168,-3.666053,0.0
1.84,17.5,0.94,2.9,2.251994,0.459902,24.2,41.62,5920.84,41.62,5920.84,22.47,18.9,21.2,21.2,33.3,33.3,0.978615,35.71,103.6,78.5288,470.9,138.1,104.5,469.6,3700.0,3700.0,4.629,915.198792,704.223999,1415.0,14.03,1.9,0.9,82.77,0.4,0.05,7.14,643.943237,-3.009547,0.14
1.93,19.79,0.77,3.31,2.251609,0.45842,24.88,41.62,5920.84,41.62,5920.84,22.47,21.6,23.5,24.1,36.1,35.739,0.861975,45.08,73.2,54.98784,281.8,93.4,150.3,256.0125,3300.0,3300.0,3.918,946.260254,698.60498,1426.0,13.96,1.87,0.83,82.93,0.41,0.05,7.04,631.754456,-3.45086,0.14
1.93,19.79,0.77,3.31,2.251609,0.45842,24.88,41.62,5920.84,41.62,5920.84,22.47,20.4,22.5,18.9,28.7,28.413,0.93609,40.14,104.63,78.598056,477.9,168.8,150.3,256.0125,4200.0,4200.0,4.29,943.442139,659.937561,1426.0,13.96,1.87,0.83,82.93,0.41,0.05,7.04,619.672302,-3.167916,0.14
1.93,19.79,0.77,3.31,2.251609,0.45842,24.88,41.62,5920.84,41.62,5920.84,22.47,19.5,17.1,20.1,32.3,32.3,0.932445,41.92,112.13,84.232056,545.0,185.6,150.3,256.0125,4700.0,4700.0,4.355,948.8573,669.327271,1426.0,13.96,1.87,0.83,82.93,0.41,0.05,7.04,668.168701,-3.034455,0.14
1.93,19.79,0.77,3.31,2.251609,0.45842,25.95,41.62,5920.84,41.62,5920.84,22.47,18.7,16.700000000000003,18.5,33.1,32.769,0.937575,43.85,111.75,82.750875,570.3,194.7,112.5,543.4,4900.0,4900.0,4.272,1010.355835,731.934753,1426.0,13.96,1.87,0.83,82.93,0.41,0.05,7.04,671.200317,-3.901823,0.14
1.91,19.28,0.79,3.36,2.261117,0.456487,25.95,41.62,5920.84,41.62,5920.84,22.47,16.500000000000004,22.4,21.4,32.7,32.7,0.930555,44.03,111.29,82.410245,561.3,187.1,111.9,544.5,4900.0,4900.0,4.154,1000.652466,718.912292,1426.0,13.96,1.87,0.83,82.93,0.41,0.05,7.16,653.211243,-3.446559,0.14
1.91,19.28,0.79,3.36,2.261117,0.456487,25.95,41.62,5920.84,41.62,5920.84,22.47,20.6,22.8,21.5,33.8,33.462,0.92934,46.32,110.11,81.536455,567.1,195.0,114.1,544.3,5100.0,5100.0,4.721,960.28717,685.948242,1395.0,14.02,1.89,0.93,82.78,0.38,0.05,7.16,737.325439,-3.452843,0.14
1.91,19.28,0.79,3.36,2.261117,0.456487,25.95,41.62,5920.84,41.62,5920.84,22.47,22.9,18.6,21.8,27.4,27.126,0.94878,46.72,107.01,79.240905,565.8,204.7,114.2,552.4,5000.0,5000.0,4.299,1029.999878,799.279175,1395.0,14.02,1.89,0.93,82.78,0.38,0.05,7.16,779.4689020000001,-2.553698,0.0
1.77,16.29,0.93,2.8,2.213251,0.467359,25.63,41.62,5920.84,41.62,5920.84,22.47,19.7,16.700000000000003,21.9,37.8,37.8,0.95445,41.1,111.92,83.234904,666.5,152.2,122.0,493.5,4600.0,4600.0,4.365,1040.388062,786.061462,1395.0,14.02,1.89,0.93,82.78,0.38,0.05,7.16,725.032166,-2.779263,0.0
1.77,16.29,0.93,2.8,2.213251,0.467359,25.63,41.62,5920.84,41.06,5538.92,22.47,20.6,24.4,23.7,34.8,34.452,0.94797,40.78,112.81,83.896797,575.3,154.1,115.1,493.6,4600.0,4600.0,4.353,1005.866821,793.643066,1401.0,14.1,1.86,0.91,82.78,0.35,0.05,6.79,673.853577,-3.446858,0.0
1.78,16.31,0.92,2.92,2.213622,0.467066,25.63,41.62,5920.84,41.06,5538.92,22.47,22.2,20.2,21.3,36.8,36.432,0.94581,38.96,112.93,83.986041,613.6,147.1,117.0,495.6,4400.0,4400.0,4.355,970.411072,747.768372,1401.0,14.1,1.86,0.91,82.78,0.35,0.05,6.79,649.616699,-3.996826,0.0
1.78,16.31,0.92,2.92,2.213622,0.467066,25.63,41.62,5920.84,41.06,5538.92,22.47,23.8,21.6,21.6,36.7,36.333,0.954585,40.63,110.75,82.364775,605.5,184.3,117.0,532.7,4500.0,4500.0,4.352,972.689636,735.159363,1401.0,14.1,1.86,0.91,82.78,0.35,0.05,6.79,620.049683,-4.374743,0.0
1.78,16.31,0.92,2.92,2.213622,0.467066,24.7,41.62,5920.84,41.06,5538.92,22.47,22.3,23.3,20.5,37.1,36.729,0.949995,41.94,112.07,84.38871,602.4,180.4,116.7,531.8,4700.0,4700.0,4.362,1001.303162,733.224915,1401.0,14.1,1.86,0.91,82.78,0.35,0.05,6.79,612.88147,-3.743938,0.0
1.78,16.31,0.92,2.92,2.213622,0.467066,24.7,41.62,5920.84,41.06,5538.92,22.47,19.6,19.6,21.2,36.2,36.2,0.915435,42.96,111.72,84.12516,588.0,191.6,116.5,540.2,4800.0,4800.0,4.677,999.361328,763.896667,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,7.05,621.936768,-4.515665,0.0
1.78,16.31,0.92,2.92,2.213622,0.467066,24.7,41.62,5920.84,41.06,5538.92,22.47,21.0,24.7,25.5,35.6,35.244,0.92097,44.58,109.92,82.76976,607.5,180.7,117.1,538.1,4900.0,4900.0,4.664,1018.357117,779.14856,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,7.05,627.505432,-4.484277,0.0
1.78,16.31,0.92,2.92,2.213622,0.467066,24.7,41.62,5920.84,41.06,5538.92,22.47,21.5,24.4,24.0,30.9,30.591,0.915975,43.75,109.71,82.61163,610.2,193.3,116.8,540.9,4800.0,4800.0,4.667,1000.404236,778.442444,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,7.05,638.650452,-4.014581,0.0
1.91,18.21,0.76,3.14,2.341393,0.440444,19.98,41.62,5920.84,41.06,5538.92,22.47,21.0,22.7,19.5,33.38,33.38,0.914085,43.7,109.83,87.885966,594.6,214.2,117.3,558.0,4800.0,4800.0,4.286,993.163818,763.772522,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,7.05,647.630676,-3.341541,0.0
