ni_in,fe_in,cao_in,al2o3_in,s_m,bc,mc_kilnfeed,fc_coal,gcv_coal,fc_lcv,gcv_lcv,current_pry,current_sec1,current_sec2,current_sec3,load,realisasi_beban,rpm,kg_tco,charge_kiln,tdo,pry_p,sec_p,pry_v,sec_v,total_fuel,reductor_consume,t_tic162,t_tic163,metal_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.58,43.32,6903.98,41.81,6684.19,21.5,21.7,21.1,19.8,33.8,33.8,0.729,44.5,82.44,63.000648,275.6,172.6,77.4,369.2,3100.0,4.049,914.142761,788.689392,1355.0,15.8,1.45,0.88,81.38,0.49,0.05,7.36,659.646362,-3.678079,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,19.67,34.99,5823.4,40.84,6554.77,21.5,20.7,21.5,21.5,35.38,35.38,0.73359,43.5,82.64,66.384712,218.6,155.8,67.8,353.9,3000.0,4.102,875.071411,764.91272,1355.0,15.85,1.51,0.85,81.34,0.46,0.05,7.36,665.706055,-2.740407,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,19.67,34.99,5823.4,40.84,6554.77,21.5,20.1,20.9,21.5,34.85,34.85,0.73332,43.2,82.6,66.35258,225.6,146.9,68.8,358.1,3000.0,4.077,879.445984,719.901306,1355.0,15.85,1.51,0.85,81.34,0.46,0.05,7.36,647.157837,-3.428149,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,19.67,34.99,5823.4,40.84,6554.77,21.5,20.5,20.6,21.2,34.19,31.1129,0.71847,42.3,80.7,64.82631,223.7,159.6,69.0,363.5,3000.0,4.061,922.925049,781.481384,1355.0,15.85,1.51,0.85,81.34,0.46,0.05,7.0,633.643372,-3.409827,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,19.67,34.99,5823.4,40.84,6554.77,21.5,21.6,20.8,23.14,31.66,31.66,0.782055,33.8,82.52,66.288316,229.1,165.1,69.2,363.5,2800.0,4.525,896.258789,785.727722,1355.0,15.85,1.51,0.85,81.34,0.46,0.05,7.0,638.933899,-3.848171,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.63,34.99,5823.4,40.84,6554.77,21.5,18.4,18.8,19.9,32.98,32.98,0.783675,43.7,91.01,71.324537,224.1,161.7,68.8,364.4,2900.0,4.577,915.52179,751.510498,1355.0,15.85,1.51,0.85,81.34,0.46,0.05,7.0,642.430786,-3.521884,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.63,34.99,5823.4,40.84,6554.77,21.5,19.6,20.4,21.4,32.46,32.46,0.78219,35.4,91.36,71.598832,226.7,160.8,69.2,364.8,3200.0,4.565,912.653259,767.296509,1355.0,15.85,1.51,0.85,81.34,0.46,0.05,7.0,639.784424,-3.367856,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.63,34.99,5823.4,40.84,6554.77,21.5,19.3,19.8,22.2,33.65,33.65,0.781515,36.7,91.34,71.583158,247.5,161.8,72.8,360.2,2900.0,4.575,896.105042,744.307922,1355.0,15.85,1.51,0.85,81.34,0.46,0.05,7.52,646.117798,-3.124962,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.63,34.99,5823.4,40.84,6554.77,21.5,22.3,21.5,26.1,34.31,34.31,0.78813,45.5,91.21,71.481277,261.8,162.5,74.8,366.2,3400.0,4.591,928.014587,708.32135,1355.0,16.04,1.6,0.92,81.02,0.43,0.05,7.52,659.930298,-2.811888,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.63,34.99,5823.4,40.84,6554.77,21.5,20.5,22.2,21.0,34.68,34.68,0.798525,46.5,90.11,70.619207,358.2,173.5,88.6,379.0,3800.0,4.524,974.968506,702.103271,1355.0,16.04,1.6,0.92,81.02,0.43,0.05,7.52,666.747864,-3.357787,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.63,34.99,5823.4,40.84,6554.77,21.5,21.6,21.6,20.5,32.87,32.87,0.787725,36.3,89.56,70.188172,531.2,179.1,107.7,391.5,4000.0,4.512,1008.127991,803.687195,1355.0,16.04,1.6,0.92,81.02,0.43,0.05,7.52,662.770508,-3.658096,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.63,34.99,5823.4,40.84,6554.77,21.5,19.6,20.9,18.4,32.84,32.5116,0.785565,37.8,88.87,69.647419,408.5,187.0,95.7,397.1,3700.0,4.523,1032.883789,834.376709,1355.0,16.04,1.6,0.92,81.02,0.43,0.05,8.15,665.800781,-4.248648,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.63,34.99,5823.4,40.84,6554.77,21.5,19.1,21.2,21.5,32.1,32.1,0.794205,36.7,89.34,70.015758,275.7,185.5,78.3,394.5,3200.0,4.481,1004.261108,793.327698,1355.0,16.04,1.6,0.92,81.02,0.43,0.05,8.15,675.938782,-4.641968,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.63,34.99,5823.4,40.84,6554.77,21.5,21.5,22.2,21.2,32.64,32.3136,0.864945,41.9,90.87,71.214819,348.7,213.3,86.2,417.2,3300.0,5.076,984.307617,758.915161,1355.0,16.04,1.6,0.92,81.02,0.43,0.05,8.15,671.958313,-4.869967,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.63,34.99,5823.4,40.84,6554.77,21.5,20.8,20.5,20.2,31.43,31.1157,0.87399,42.9,100.06,78.417022,344.6,221.7,86.4,424.9,3900.0,5.07,989.442566,761.279541,1355.0,16.04,1.6,0.92,81.02,0.43,0.05,8.15,662.675842,-4.181045,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.63,34.99,5823.4,40.84,6554.77,21.5,20.9,21.3,21.5,34.3,33.957,0.880335,42.6,101.03,79.177211,363.7,302.5125,88.4,464.6,4100.0,4.972,1012.040771,786.222168,1354.0,15.93,1.51,0.85,81.25,0.47,0.04,8.28,660.687622,-3.854691,0.27
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.63,34.99,5823.4,40.84,6554.77,21.5,20.4,21.6,20.7,33.46,33.1254,0.874395,43.4,101.83,79.804171,357.5,228.5,88.0,435.7,4000.0,5.08,1016.012146,785.467529,1354.0,15.93,1.51,0.85,81.25,0.47,0.04,8.28,652.075989,-3.819787,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,17.61,34.99,5823.4,40.84,6554.77,21.5,22.0,21.7,20.9,34.09,33.7491,0.857115,44.1,101.02,88.513724,435.5,231.9,97.9,432.7,4100.0,5.492,980.464783,756.411011,1354.0,15.93,1.51,0.85,81.25,0.47,0.04,8.28,636.949646,-3.420738,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,17.61,34.99,5823.4,40.84,6554.77,21.5,21.1,20.8,19.0,32.18,32.18,0.855495,44.2,102.25,89.59145,470.2,230.0,100.6,437.4,4000.0,5.484,989.488098,760.260315,1354.0,15.93,1.51,0.85,81.25,0.47,0.04,8.28,639.500916,-3.599383,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,17.61,34.99,5823.4,40.84,6554.77,21.5,18.0,21.5,22.7,35.68,35.68,0.859815,44.8,103.06,90.301172,471.8,231.0,100.8,438.6,4000.0,5.478,996.678589,782.483826,1354.0,15.93,1.51,0.85,81.25,0.47,0.05,8.24,629.865784,-4.039616,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,17.61,34.99,5823.4,40.84,6554.77,21.5,22.7,21.1,22.1,36.06,36.06,0.862785,47.1,98.01,85.876362,474.0,243.1,100.9,448.5,4100.0,5.402,1010.889648,762.278076,1354.0,15.93,1.51,0.85,81.25,0.47,0.05,8.24,630.432312,-4.272203,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,17.61,34.99,5823.4,40.84,6554.77,21.5,22.9,22.4,20.5,34.36,34.36,0.855495,49.8,100.26,88.008228,465.4,245.0,101.4,445.8,4400.0,5.444,1028.845947,739.7052,1357.0,15.81,1.35,0.8,81.55,0.49,0.05,8.24,647.441528,-3.006114,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,17.61,34.99,5823.4,40.84,6554.77,21.5,19.5,21.2,20.4,34.64,34.64,0.865485,49.6,100.46,88.183788,417.4,231.4,97.2,425.1,4400.0,5.436,1056.984009,771.334534,1357.0,15.81,1.35,0.8,81.55,0.49,0.05,8.24,639.122925,-3.79058,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,17.61,34.99,5823.4,40.84,6554.77,21.5,19.6,21.2,21.6,32.04,32.04,0.857655,46.3,102.33,89.825274,465.4,223.8,101.0,421.7,4300.0,5.483,1060.18396,795.851746,1357.0,15.81,1.35,0.8,81.55,0.49,0.05,8.24,643.659668,-3.557865,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,17.61,34.99,5823.4,40.84,6554.77,21.5,18.2,19.2,20.3,35.99,35.6301,0.86508,46.4,103.25,90.63285,467.5,239.3,100.6,437.1,4200.0,5.463,1054.002197,781.130188,1357.0,15.81,1.35,0.8,81.55,0.49,0.05,8.48,644.226868,-4.303961,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.91,43.74,6987.85,40.89,6156.13,21.5,22.2,21.8,21.6,34.13,33.7887,0.85887,44.4,102.65,78.106385,470.6,265.9,101.8,454.3,3900.0,5.445,1027.239868,793.848999,1357.0,15.81,1.35,0.8,81.55,0.49,0.05,8.48,638.744934,-3.584016,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.91,43.74,6987.85,40.89,6156.13,21.5,22.3,21.8,20.6,33.36,33.36,0.833895,45.5,98.66,75.070394,431.6,261.4,96.9,459.2,4100.0,5.429,1010.255432,794.845642,1358.0,15.89,1.43,0.83,81.42,0.43,0.05,8.48,660.782288,-3.534246,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.91,43.74,6987.85,40.89,6156.13,22.09,20.5,20.8,22.5,34.4,34.056,0.834435,45.2,98.57,75.001913,501.0,274.8,104.7,472.0,4100.0,5.437,995.50116,790.764648,1358.0,15.89,1.43,0.83,81.42,0.43,0.05,8.21,640.445984,-3.330341,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.91,43.74,6987.85,40.89,6156.13,22.09,22.7,24.3,24.2,34.28,33.9372,0.843345,46.6,97.84,74.446456,447.5,273.1,98.8,469.7,4100.0,5.205,980.939453,786.137329,1358.0,15.89,1.43,0.83,81.42,0.43,0.05,8.21,620.615784,-3.06907,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,25.45,43.74,6987.85,40.89,6156.13,22.09,21.8,22.1,21.8,37.01,36.6399,0.822555,46.6,100.33,74.796015,549.1,279.1,109.2,473.8,4200.0,5.422,972.110229,754.328735,1358.0,15.89,1.43,0.83,81.42,0.43,0.05,8.21,611.93866,-3.436144,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,25.45,43.74,6987.85,40.89,6156.13,21.5,16.500000000000004,20.7,20.0,33.08,33.08,0.83457,48.2,100.52,74.93766,442.4,277.7,99.5,472.2,4300.0,5.426,975.029785,749.915771,1358.0,15.89,1.43,0.83,81.42,0.43,0.05,8.21,608.356445,-2.307092,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,25.45,43.74,6987.85,40.89,6156.13,21.5,20.2,20.3,16.25,36.89,36.89,0.820395,48.3,100.6,74.9973,459.8,278.2,101.0,471.9,4300.0,5.4,987.078064,742.340576,1358.0,15.89,1.43,0.83,81.42,0.43,0.05,7.87,607.97937,-3.809699,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,25.45,43.74,6987.85,40.89,6156.13,21.5,19.3,21.3,20.1,37.61,37.2339,0.833625,48.4,100.66,75.04203,553.8,277.3,111.2,473.5,4300.0,5.447,964.311462,728.043945,1358.0,15.89,1.43,0.83,81.42,0.43,0.05,7.87,606.28302,-3.226807,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,25.18,43.74,6987.85,40.89,6156.13,21.5,22.2,20.7,21.1,33.19,33.19,0.83376,48.6,99.43,74.393526,705.8,277.2,124.4,474.5,4300.0,5.391,979.092651,785.418762,1367.0,15.65,1.49,0.85,81.56,0.45,0.05,7.87,625.239868,-2.524129,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,25.18,43.74,6987.85,40.89,6156.13,21.5,21.4,21.8,20.4,32.56,32.56,0.870075,48.4,100.26,75.014532,690.8,278.3,123.6,474.5,4400.0,5.671,1021.422485,802.996216,1367.0,15.65,1.49,0.85,81.56,0.45,0.05,7.87,645.92865,-2.72666,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,25.18,43.74,6987.85,40.89,6156.13,21.5,22.1,21.3,21.9,34.27,33.9273,0.95985,44.2,106.75,79.87035,688.1,277.6,123.3,473.9,4300.0,5.907,1033.886108,801.234558,1367.0,15.65,1.49,0.85,81.56,0.45,0.05,7.78,652.832825,-2.643908,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,25.18,43.74,6987.85,40.89,6156.13,21.5,21.2,21.3,20.0,34.94,34.5906,0.964305,44.0,108.84,81.434088,548.5,278.4,110.7,472.3,4400.0,5.93,1026.831055,811.537842,1367.0,15.65,1.49,0.85,81.56,0.45,0.05,7.78,660.687622,-3.231346,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.51,43.74,6987.85,40.89,6156.13,21.5,21.6,21.3,21.9,33.86,33.86,0.961875,44.1,109.19,85.703231,525.7,278.5,108.1,472.4,4300.0,5.867,1019.49823,786.058472,1367.0,15.65,1.49,0.85,81.56,0.45,0.05,7.78,671.010803,-2.153256,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.51,43.74,6987.85,40.89,6156.13,21.5,18.8,21.6,20.6,34.8,34.8,0.959445,45.7,101.25,79.471125,522.6,277.4,108.1,472.1,4300.0,5.85,1038.879395,804.110596,1367.0,15.65,1.49,0.85,81.56,0.45,0.05,7.78,668.358154,-2.084657,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.51,43.74,6987.85,40.89,6156.13,21.5,16.500000000000004,19.0,19.0,32.8,32.8,0.956475,40.7,108.72,85.334328,505.3,277.0,106.6,471.7,4200.0,5.915,1024.49353,820.068359,1367.0,15.65,1.49,0.85,81.56,0.45,0.04,7.47,678.213806,-2.236398,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.51,43.74,6987.85,40.89,6156.13,21.5,21.6,20.6,20.9,34.83,34.83,0.958095,41.5,106.38,83.497662,506.0,268.5,107.0,461.8,4100.0,6.267,990.711304,757.236267,1367.0,15.65,1.49,0.85,81.56,0.45,0.04,7.47,747.24408,-2.651233,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,24.67,43.74,6987.85,40.89,6156.13,21.5,21.2,20.4,20.3,27.48,27.2052,0.962955,43.1,104.97,79.073901,532.0,267.4,107.2,465.3,4200.0,5.863,1010.173523,778.265137,1367.0,15.65,1.49,0.85,81.56,0.45,0.04,7.47,673.758789,-3.56631,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,24.67,43.74,6987.85,40.89,6156.13,21.5,21.4,22.6,20.3,26.34,26.0766,0.955395,42.7,110.08,82.923264,397.0,251.6,92.8,452.2,4200.0,5.937,1002.857056,751.981873,1358.0,15.62,1.34,0.92,81.71,0.41,0.04,7.47,691.69812,-2.374561,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,24.67,43.74,6987.85,40.89,6156.13,21.5,19.6,21.6,16.4,35.26,35.26,0.95607,42.8,109.82,82.727406,397.0,257.8,92.9,454.7,4200.0,5.925,1022.316406,797.171814,1358.0,15.62,1.34,0.92,81.71,0.41,0.04,7.47,669.210693,-4.277037,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,24.82,43.74,6987.85,40.89,6156.13,21.5,22.0,21.5,23.2,35.86,35.86,0.95742,43.1,109.46,82.292028,394.0,257.4,93.0,454.7,4200.0,5.931,1006.96405,755.06488,1358.0,15.62,1.34,0.92,81.71,0.41,0.05,7.69,736.844543,-4.359976,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,24.82,43.74,6987.85,40.89,6156.13,21.5,21.6,20.2,22.2,35.98,35.98,0.957015,43.3,109.6,82.39728,388.6,255.0,92.9,454.8,4200.0,5.915,1004.376709,773.839722,1358.0,15.62,1.34,0.92,81.71,0.41,0.05,7.69,711.532349,-3.733617,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,24.82,43.74,6987.85,40.89,6156.13,21.5,20.8,19.3,22.0,36.62,36.62,0.959715,43.2,109.01,81.953718,390.1,257.0,93.2,454.9,4300.0,5.901,1004.076782,758.399841,1358.0,15.62,1.34,0.92,81.71,0.41,0.05,7.69,721.006287,-3.449662,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,24.82,43.74,6987.85,40.89,6156.13,21.5,21.3,22.0,22.0,36.87,36.87,0.95499,44.3,105.74,79.495332,388.6,256.9,93.2,455.3,4300.0,5.096,992.284241,768.34259,1352.0,15.56,1.7,0.89,81.42,0.43,0.05,7.75,731.65448,-2.290051,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,26.35,36.46,5924.87,41.02,6038.37,21.5,21.5,21.9,22.5,37.58,37.58,0.913275,49.3,105.88,77.98062,641.3,277.1,120.1,472.5,4500.0,5.912,1029.725708,786.323914,1352.0,15.56,1.7,0.89,81.42,0.43,0.05,7.75,718.707642,-2.509316,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,26.35,36.46,5924.87,41.02,6038.37,21.5,16.500000000000004,21.9,22.5,33.51,33.51,0.91179,46.5,107.98,79.52727,587.2,278.4,115.2,472.3,4800.0,5.868,1028.835083,827.119507,1352.0,15.56,1.7,0.89,81.42,0.43,0.05,7.75,712.201477,-3.200615,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,26.35,36.46,5924.87,41.02,6038.37,21.5,19.6,20.0,19.5,34.02,33.6798,0.92016,46.7,110.17,81.140205,557.1,248.1,111.7,451.0,4700.0,6.012,1009.353516,807.408508,1352.0,15.56,1.7,0.89,81.42,0.43,0.05,7.75,696.933411,-3.463452,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,26.35,36.46,5924.87,41.02,6038.37,21.5,21.9,20.8,21.3,36.82,36.82,0.924075,46.6,111.65,82.230225,578.2,249.2,112.3,450.0,4600.0,5.987,1015.717224,810.878235,1352.0,15.56,1.7,0.89,81.42,0.43,0.05,7.8,656.049866,-3.329345,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.53,36.46,5924.87,41.02,6038.37,21.5,22.7,24.2,22.0,35.05,34.6995,0.88074,46.6,100.4,78.78388,497.3,238.8,104.4,442.8,4200.0,5.411,1002.783997,835.814453,1360.0,15.57,1.24,0.84,81.86,0.49,0.04,7.6,604.492676,-3.225915,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.4,36.46,5924.87,41.02,6038.37,20.48,21.1,20.9,16.25,24.11,23.8689,0.880875,46.4,99.31,78.05766,475.8,237.1,102.0,441.8,4100.0,5.461,989.217041,833.226318,1360.0,15.57,1.24,0.84,81.86,0.49,0.04,7.6,644.983154,-2.576717,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.4,36.46,5924.87,41.02,6038.37,21.5,21.9,22.5,20.6,34.33,33.9867,0.785295,48.1,91.83,72.17838,424.5,245.6,97.9,439.6,4000.0,4.851,994.243652,798.852173,1360.0,15.57,1.24,0.84,81.86,0.49,0.04,7.6,687.419678,-2.365451,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.4,36.46,5924.87,41.02,6038.37,21.5,21.1,21.6,21.3,35.98,35.98,0.681075,42.1,80.63,63.37518,424.5,246.5,97.8,442.2,3400.0,4.343,903.441162,701.371765,1360.0,15.57,1.24,0.84,81.86,0.49,0.04,7.6,730.117981,-2.293366,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.4,36.46,5924.87,41.02,6038.37,21.5,19.8,20.8,19.0,35.93,35.93,0.5551875,47.1,76.42,60.06612,385.2,253.7,91.7,454.1,3600.0,3.295,949.545044,732.204285,1360.0,15.57,1.24,0.84,81.86,0.49,0.04,7.21,736.748352,-1.958117,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.4,36.46,5924.87,41.02,6038.37,21.5,21.2,21.0,21.5,35.4,35.4,0.5551875,57.68874999999999,64.24125000000001,49.72108549999999,370.6,237.4,90.1,439.9,3300.0,3.303,919.470398,696.919189,1360.0,15.57,1.24,0.84,81.86,0.49,0.04,7.21,690.842041,-3.167608,0.0
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,21.4,36.46,5924.87,41.02,6038.37,21.07,18.7,21.3,20.8,30.32,30.0168,0.5832,51.9,64.24125000000001,49.72108549999999,320.8,242.2,84.1,442.8,3100.0,3.833,882.613037,678.063965,1358.0,15.45,1.45,0.98,81.73,0.39,0.04,7.21,683.240601,-2.964335,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.34,36.46,5924.87,41.02,6038.37,21.07,19.2,20.8,19.8,29.09,28.7991,0.5551875,54.3,64.24125000000001,49.72108549999999,326.6,236.4,83.8,441.1,3100.0,3.678,847.704712,663.6721956250003,1358.0,15.45,1.45,0.98,81.73,0.39,0.04,7.21,660.119629,-2.963291,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.34,36.46,5924.87,41.02,6038.37,21.5,22.2,20.5,21.4,34.81,34.81,0.68796,44.6,71.68,54.949888,324.2,240.4,83.8,441.7,3000.0,4.321,856.777405,669.695679,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.23,633.643372,-2.459688,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.34,36.46,5924.87,41.02,6038.37,21.5,22.0,22.0,22.2,34.63,34.2837,0.68877,37.9,92.37,70.810842,455.0,255.6,100.0,456.3,3200.0,5.093,900.958008,663.6721956250003,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.23,614.956055,-2.653689,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.34,36.46,5924.87,41.02,6038.37,21.5,20.2,17.9,16.25,35.51,35.51,0.87372,44.1,100.09,76.728994,470.6,256.7,102.1,455.9,3600.0,4.916,891.158142,663.6721956250003,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.23,607.508179,-2.933491,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.34,36.46,5924.87,41.02,6038.37,21.5,22.7,20.3,24.8,36.36,36.36,0.864675,46.8,99.31,76.131046,484.6,268.2,104.0,464.7,4000.0,5.031,928.555176,663.6721956250003,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.23,605.24646,-3.008069,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,22.82,36.46,5924.87,41.02,6038.37,21.29,19.5,21.5,22.1,37.93,37.93,0.870615,51.5,99.34,76.670612,510.8,271.6,106.1,466.3,4400.0,4.937,958.863892,683.255554,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.23,610.807312,-2.679989,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,22.82,36.46,5924.87,41.02,6038.37,21.29,22.6,21.8,25.2,31.95,31.6305,0.867645,53.5,99.82,77.041076,576.4,275.1,114.0,464.3,4700.0,4.977,987.3078,691.727051,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.33,611.93866,-3.353445,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,22.82,36.46,5924.87,41.02,6038.37,21.29,25.2,17.2,26.25,23.050000000000004,22.522500000000008,0.871695,53.7,97.77,75.458886,598.9,179.1,116.0,480.8,4700.0,4.998,1008.424194,706.425537,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.33,653.211243,-2.724329,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.18,38.34,6310.76,39.72,5888.72,21.29,18.6,18.7,19.9,30.04,30.04,0.753435,57.68874999999999,93.09,71.511738,705.3,202.7,125.9,510.0,4800.0,4.582,1044.022339,753.660217,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.33,666.179565,-4.478836,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.18,38.34,6310.76,39.72,5888.72,20.045,22.7,16.637499999999996,22.6,23.050000000000004,22.522500000000008,0.743175,49.1,87.44,67.171408,406.0,116.7,95.3,400.9,4700.0,4.584,1061.675903,805.933228,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.33,627.127747,-4.208298,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.18,38.34,6310.76,39.72,5888.72,20.045,17.7,23.7,22.5,23.050000000000004,22.522500000000008,0.786645,44.9,89.26,68.569532,360.5,109.8,88.1,383.5,3700.0,4.573,1019.659546,808.288269,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.33,630.809998,-3.946024,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,23.18,38.34,6310.76,39.72,5888.72,22.04,21.9,21.7,21.5,35.09,34.7391,0.785835,44.6,89.81,68.992042,360.4,100.7,88.0,376.5,3600.0,4.531,1000.42865,819.924988,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.05,634.587891,-3.430789,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,22.68,38.34,6310.76,39.72,5888.72,22.04,20.3,22.5,20.9,36.89,36.89,0.773415,42.7,89.87,69.487484,346.8,100.4,86.1,372.1,3500.0,4.539,1010.167114,802.613098,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.05,638.366943,-3.922212,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,22.68,38.34,6310.76,39.72,5888.72,22.04,21.8,19.1,20.8,35.34,34.9866,0.77976,42.8,88.53,68.451396,330.6,98.5,84.0,368.5,3400.0,4.532,992.888916,772.059631,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.05,663.717346,-3.685185,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,22.68,38.34,6310.76,39.72,5888.72,22.04,22.9,19.6,20.9,36.15,36.15,0.7803,45.1,89.96,69.557072,393.0,113.1,91.7,400.2,3500.0,4.55,969.070007,702.942383,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.05,698.457642,-2.789551,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,22.68,38.34,6310.76,39.72,5888.72,22.04,22.8,23.3,24.7,34.75,34.4025,0.782325,44.8,90.23,69.765836,456.3,139.4,99.1,437.3,3500.0,4.525,936.738342,676.514832,1373.0,15.16,1.44,1.05,81.96,0.39,0.04,7.05,685.234619,-3.529511,0.04
2.09,16.8,3.4350000000000005,1.86,2.331215,0.504696,26.65,38.34,6310.76,39.72,5888.72,22.04,25.1,26.3375,17.2,30.9,30.591,0.774765,44.7,90.02,66.02967,475.6,140.9,101.4,442.3,3500.0,4.519,891.785034,663.6721956250003,1373.0,15.16,1.44,1.05,81.96,0.39,0.05,7.27,658.226563,-3.637539,0.04
